id,values,area,age_breakdown,year,data_title
51001022331140,1.06,BALI,15-44,2014,Persentase Penduduk Buta Huruf
51001022331150,0.61,BALI,15-44,2015,Persentase Penduduk Buta Huruf
51001022331160,0.51,BALI,15-44,2016,Persentase Penduduk Buta Huruf
51001022331170,0.4,BALI,15-44,2017,Persentase Penduduk Buta Huruf
51001022331180,0.22,BALI,15-44,2018,Persentase Penduduk Buta Huruf
51001022331190,0.17,BALI,15-44,2019,Persentase Penduduk Buta Huruf
51001022331200,0.13,BALI,15-44,2020,Persentase Penduduk Buta Huruf
51001022331210,0.09,BALI,15-44,2021,Persentase Penduduk Buta Huruf
51001022341030,36.45,BALI,45+,2003,Persentase Penduduk Buta Huruf
51001022341040,35.53,BALI,45+,2004,Persentase Penduduk Buta Huruf
51001022341050,32.8,BALI,45+,2005,Persentase Penduduk Buta Huruf
51001022341060,33.18,BALI,45+,2006,Persentase Penduduk Buta Huruf
51001022341070,31.59,BALI,45+,2007,Persentase Penduduk Buta Huruf
51001022341080,30.69,BALI,45+,2008,Persentase Penduduk Buta Huruf
51001022341090,29.31,BALI,45+,2009,Persentase Penduduk Buta Huruf
51001022341100,28.4,BALI,45+,2010,Persentase Penduduk Buta Huruf
51001022341110,25.84,BALI,45+,2011,Persentase Penduduk Buta Huruf
51001022341120,24.14,BALI,45+,2012,Persentase Penduduk Buta Huruf
51001022341130,22.88,BALI,45+,2013,Persentase Penduduk Buta Huruf
51001022341140,18.72,BALI,45+,2014,Persentase Penduduk Buta Huruf
51001022341150,18.31,BALI,45+,2015,Persentase Penduduk Buta Huruf
51001022341160,18.0,BALI,45+,2016,Persentase Penduduk Buta Huruf
51001022341170,17.58,BALI,45+,2017,Persentase Penduduk Buta Huruf
51001022341180,17.44,BALI,45+,2018,Persentase Penduduk Buta Huruf
51001022341190,13.35,BALI,45+,2019,Persentase Penduduk Buta Huruf
51001022341200,12.55,BALI,45+,2020,Persentase Penduduk Buta Huruf
51001022341210,12.08,BALI,45+,2021,Persentase Penduduk Buta Huruf
52001022321030,24.89,NUSA TENGGARA BARAT,15+,2003,Persentase Penduduk Buta Huruf
52001022321040,23.15,NUSA TENGGARA BARAT,15+,2004,Persentase Penduduk Buta Huruf
52001022321050,21.21,NUSA TENGGARA BARAT,15+,2005,Persentase Penduduk Buta Huruf
52001022321060,21.22,NUSA TENGGARA BARAT,15+,2006,Persentase Penduduk Buta Huruf
52001022321070,20.25,NUSA TENGGARA BARAT,15+,2007,Persentase Penduduk Buta Huruf
52001022321080,20.15,NUSA TENGGARA BARAT,15+,2008,Persentase Penduduk Buta Huruf
52001022321090,19.82,NUSA TENGGARA BARAT,15+,2009,Persentase Penduduk Buta Huruf
52001022321100,18.95,NUSA TENGGARA BARAT,15+,2010,Persentase Penduduk Buta Huruf
52001022321110,17.35,NUSA TENGGARA BARAT,15+,2011,Persentase Penduduk Buta Huruf
52001022321120,17.08,NUSA TENGGARA BARAT,15+,2012,Persentase Penduduk Buta Huruf
52001022321130,15.33,NUSA TENGGARA BARAT,15+,2013,Persentase Penduduk Buta Huruf
52001022321140,13.04,NUSA TENGGARA BARAT,15+,2014,Persentase Penduduk Buta Huruf
52001022321150,13.03,NUSA TENGGARA BARAT,15+,2015,Persentase Penduduk Buta Huruf
52001022321160,12.94,NUSA TENGGARA BARAT,15+,2016,Persentase Penduduk Buta Huruf
52001022321170,12.86,NUSA TENGGARA BARAT,15+,2017,Persentase Penduduk Buta Huruf
52001022321180,12.58,NUSA TENGGARA BARAT,15+,2018,Persentase Penduduk Buta Huruf
52001022321190,12.41,NUSA TENGGARA BARAT,15+,2019,Persentase Penduduk Buta Huruf
52001022321200,12.4,NUSA TENGGARA BARAT,15+,2020,Persentase Penduduk Buta Huruf
52001022321210,12.61,NUSA TENGGARA BARAT,15+,2021,Persentase Penduduk Buta Huruf
52001022331030,14.23,NUSA TENGGARA BARAT,15-44,2003,Persentase Penduduk Buta Huruf
52001022331040,12.88,NUSA TENGGARA BARAT,15-44,2004,Persentase Penduduk Buta Huruf
52001022331050,10.71,NUSA TENGGARA BARAT,15-44,2005,Persentase Penduduk Buta Huruf
52001022331060,10.24,NUSA TENGGARA BARAT,15-44,2006,Persentase Penduduk Buta Huruf
52001022331070,8.9,NUSA TENGGARA BARAT,15-44,2007,Persentase Penduduk Buta Huruf
52001022331080,7.54,NUSA TENGGARA BARAT,15-44,2008,Persentase Penduduk Buta Huruf
52001022331090,7.08,NUSA TENGGARA BARAT,15-44,2009,Persentase Penduduk Buta Huruf
52001022331100,6.48,NUSA TENGGARA BARAT,15-44,2010,Persentase Penduduk Buta Huruf
52001022331110,5.83,NUSA TENGGARA BARAT,15-44,2011,Persentase Penduduk Buta Huruf
52001022331120,5.73,NUSA TENGGARA BARAT,15-44,2012,Persentase Penduduk Buta Huruf
52001022331130,4.86,NUSA TENGGARA BARAT,15-44,2013,Persentase Penduduk Buta Huruf
52001022331140,3.54,NUSA TENGGARA BARAT,15-44,2014,Persentase Penduduk Buta Huruf
52001022331150,3.31,NUSA TENGGARA BARAT,15-44,2015,Persentase Penduduk Buta Huruf
52001022331160,3.26,NUSA TENGGARA BARAT,15-44,2016,Persentase Penduduk Buta Huruf
52001022331170,3.2,NUSA TENGGARA BARAT,15-44,2017,Persentase Penduduk Buta Huruf
52001022331180,2.72,NUSA TENGGARA BARAT,15-44,2018,Persentase Penduduk Buta Huruf
52001022331190,2.46,NUSA TENGGARA BARAT,15-44,2019,Persentase Penduduk Buta Huruf
52001022331200,2.82,NUSA TENGGARA BARAT,15-44,2020,Persentase Penduduk Buta Huruf
52001022331210,2.7,NUSA TENGGARA BARAT,15-44,2021,Persentase Penduduk Buta Huruf
52001022341030,50.16,NUSA TENGGARA BARAT,45+,2003,Persentase Penduduk Buta Huruf
52001022341040,49.08,NUSA TENGGARA BARAT,45+,2004,Persentase Penduduk Buta Huruf
52001022341050,46.4,NUSA TENGGARA BARAT,45+,2005,Persentase Penduduk Buta Huruf
52001022341060,48.03,NUSA TENGGARA BARAT,45+,2006,Persentase Penduduk Buta Huruf
52001022341070,45.38,NUSA TENGGARA BARAT,45+,2007,Persentase Penduduk Buta Huruf
52001022341080,47.61,NUSA TENGGARA BARAT,45+,2008,Persentase Penduduk Buta Huruf
52001022341090,47.19,NUSA TENGGARA BARAT,45+,2009,Persentase Penduduk Buta Huruf
52001022341100,46.33,NUSA TENGGARA BARAT,45+,2010,Persentase Penduduk Buta Huruf
52001022341110,42.55,NUSA TENGGARA BARAT,45+,2011,Persentase Penduduk Buta Huruf
52001022341120,42.17,NUSA TENGGARA BARAT,45+,2012,Persentase Penduduk Buta Huruf
52001022341130,38.58,NUSA TENGGARA BARAT,45+,2013,Persentase Penduduk Buta Huruf
52001022341140,34.32,NUSA TENGGARA BARAT,45+,2014,Persentase Penduduk Buta Huruf
52001022341150,33.78,NUSA TENGGARA BARAT,45+,2015,Persentase Penduduk Buta Huruf
52001022341160,33.47,NUSA TENGGARA BARAT,45+,2016,Persentase Penduduk Buta Huruf
52001022341170,32.92,NUSA TENGGARA BARAT,45+,2017,Persentase Penduduk Buta Huruf
52001022341180,32.72,NUSA TENGGARA BARAT,45+,2018,Persentase Penduduk Buta Huruf
52001022341190,32.07,NUSA TENGGARA BARAT,45+,2019,Persentase Penduduk Buta Huruf
52001022341200,30.94,NUSA TENGGARA BARAT,45+,2020,Persentase Penduduk Buta Huruf
52001022341210,30.38,NUSA TENGGARA BARAT,45+,2021,Persentase Penduduk Buta Huruf
53001022321030,15.07,NUSA TENGGARA TIMUR,15+,2003,Persentase Penduduk Buta Huruf
53001022321040,14.84,NUSA TENGGARA TIMUR,15+,2004,Persentase Penduduk Buta Huruf
53001022321050,15.05,NUSA TENGGARA TIMUR,15+,2005,Persentase Penduduk Buta Huruf
53001022321060,13.5,NUSA TENGGARA TIMUR,15+,2006,Persentase Penduduk Buta Huruf
53001022321070,12.75,NUSA TENGGARA TIMUR,15+,2007,Persentase Penduduk Buta Huruf
53001022321080,12.34,NUSA TENGGARA TIMUR,15+,2008,Persentase Penduduk Buta Huruf
53001022321090,12.04,NUSA TENGGARA TIMUR,15+,2009,Persentase Penduduk Buta Huruf
53001022321100,11.41,NUSA TENGGARA TIMUR,15+,2010,Persentase Penduduk Buta Huruf
53001022321110,12.15,NUSA TENGGARA TIMUR,15+,2011,Persentase Penduduk Buta Huruf
53001022321120,11.23,NUSA TENGGARA TIMUR,15+,2012,Persentase Penduduk Buta Huruf
53001022321130,9.64,NUSA TENGGARA TIMUR,15+,2013,Persentase Penduduk Buta Huruf
53001022321140,8.82,NUSA TENGGARA TIMUR,15+,2014,Persentase Penduduk Buta Huruf
53001022321150,8.55,NUSA TENGGARA TIMUR,15+,2015,Persentase Penduduk Buta Huruf
53001022321160,8.48,NUSA TENGGARA TIMUR,15+,2016,Persentase Penduduk Buta Huruf
53001022321170,8.32,NUSA TENGGARA TIMUR,15+,2017,Persentase Penduduk Buta Huruf
53001022321180,8.1,NUSA TENGGARA TIMUR,15+,2018,Persentase Penduduk Buta Huruf
53001022321190,6.76,NUSA TENGGARA TIMUR,15+,2019,Persentase Penduduk Buta Huruf
53001022321200,6.69,NUSA TENGGARA TIMUR,15+,2020,Persentase Penduduk Buta Huruf
53001022321210,6.15,NUSA TENGGARA TIMUR,15+,2021,Persentase Penduduk Buta Huruf
53001022331030,6.94,NUSA TENGGARA TIMUR,15-44,2003,Persentase Penduduk Buta Huruf
53001022331040,6.38,NUSA TENGGARA TIMUR,15-44,2004,Persentase Penduduk Buta Huruf
53001022331050,7.02,NUSA TENGGARA TIMUR,15-44,2005,Persentase Penduduk Buta Huruf
53001022331060,6.5,NUSA TENGGARA TIMUR,15-44,2006,Persentase Penduduk Buta Huruf
53001022331070,6.54,NUSA TENGGARA TIMUR,15-44,2007,Persentase Penduduk Buta Huruf
53001022331080,4.49,NUSA TENGGARA TIMUR,15-44,2008,Persentase Penduduk Buta Huruf
53001022331090,4.44,NUSA TENGGARA TIMUR,15-44,2009,Persentase Penduduk Buta Huruf
53001022331100,3.95,NUSA TENGGARA TIMUR,15-44,2010,Persentase Penduduk Buta Huruf
53001022331110,5.67,NUSA TENGGARA TIMUR,15-44,2011,Persentase Penduduk Buta Huruf
53001022331120,5.4,NUSA TENGGARA TIMUR,15-44,2012,Persentase Penduduk Buta Huruf
53001022331130,4.18,NUSA TENGGARA TIMUR,15-44,2013,Persentase Penduduk Buta Huruf
53001022331140,3.48,NUSA TENGGARA TIMUR,15-44,2014,Persentase Penduduk Buta Huruf
53001022331150,3.1,NUSA TENGGARA TIMUR,15-44,2015,Persentase Penduduk Buta Huruf
53001022331160,3.06,NUSA TENGGARA TIMUR,15-44,2016,Persentase Penduduk Buta Huruf
53001022331170,3.08,NUSA TENGGARA TIMUR,15-44,2017,Persentase Penduduk Buta Huruf
53001022331180,3.03,NUSA TENGGARA TIMUR,15-44,2018,Persentase Penduduk Buta Huruf
53001022331190,2.51,NUSA TENGGARA TIMUR,15-44,2019,Persentase Penduduk Buta Huruf
53001022331200,2.73,NUSA TENGGARA TIMUR,15-44,2020,Persentase Penduduk Buta Huruf
53001022331210,2.13,NUSA TENGGARA TIMUR,15-44,2021,Persentase Penduduk Buta Huruf
53001022341030,34.91,NUSA TENGGARA TIMUR,45+,2003,Persentase Penduduk Buta Huruf
53001022341040,34.81,NUSA TENGGARA TIMUR,45+,2004,Persentase Penduduk Buta Huruf
53001022341050,33.33,NUSA TENGGARA TIMUR,45+,2005,Persentase Penduduk Buta Huruf
53001022341060,29.04,NUSA TENGGARA TIMUR,45+,2006,Persentase Penduduk Buta Huruf
53001022341070,26.15,NUSA TENGGARA TIMUR,45+,2007,Persentase Penduduk Buta Huruf
53001022341080,28.89,NUSA TENGGARA TIMUR,45+,2008,Persentase Penduduk Buta Huruf
53001022341090,27.55,NUSA TENGGARA TIMUR,45+,2009,Persentase Penduduk Buta Huruf
53001022341100,26.7,NUSA TENGGARA TIMUR,45+,2010,Persentase Penduduk Buta Huruf
53001022341110,25.56,NUSA TENGGARA TIMUR,45+,2011,Persentase Penduduk Buta Huruf
53001022341120,23.38,NUSA TENGGARA TIMUR,45+,2012,Persentase Penduduk Buta Huruf
53001022341130,20.91,NUSA TENGGARA TIMUR,45+,2013,Persentase Penduduk Buta Huruf
53001022341140,19.87,NUSA TENGGARA TIMUR,45+,2014,Persentase Penduduk Buta Huruf
53001022341150,19.47,NUSA TENGGARA TIMUR,45+,2015,Persentase Penduduk Buta Huruf
53001022341160,19.42,NUSA TENGGARA TIMUR,45+,2016,Persentase Penduduk Buta Huruf
53001022341170,18.92,NUSA TENGGARA TIMUR,45+,2017,Persentase Penduduk Buta Huruf
53001022341180,18.44,NUSA TENGGARA TIMUR,45+,2018,Persentase Penduduk Buta Huruf
53001022341190,15.26,NUSA TENGGARA TIMUR,45+,2019,Persentase Penduduk Buta Huruf
53001022341200,14.56,NUSA TENGGARA TIMUR,45+,2020,Persentase Penduduk Buta Huruf
53001022341210,13.79,NUSA TENGGARA TIMUR,45+,2021,Persentase Penduduk Buta Huruf
61001022321030,12.43,KALIMANTAN BARAT,15+,2003,Persentase Penduduk Buta Huruf
61001022321040,11.82,KALIMANTAN BARAT,15+,2004,Persentase Penduduk Buta Huruf
61001022321050,12.34,KALIMANTAN BARAT,15+,2005,Persentase Penduduk Buta Huruf
61001022321060,11.01,KALIMANTAN BARAT,15+,2006,Persentase Penduduk Buta Huruf
61001022321070,10.6,KALIMANTAN BARAT,15+,2007,Persentase Penduduk Buta Huruf
61001022321080,11.48,KALIMANTAN BARAT,15+,2008,Persentase Penduduk Buta Huruf
61001022321090,10.3,KALIMANTAN BARAT,15+,2009,Persentase Penduduk Buta Huruf
61001022321100,9.74,KALIMANTAN BARAT,15+,2010,Persentase Penduduk Buta Huruf
61001022321110,10.36,KALIMANTAN BARAT,15+,2011,Persentase Penduduk Buta Huruf
61001022321120,9.28,KALIMANTAN BARAT,15+,2012,Persentase Penduduk Buta Huruf
61001022321130,8.66,KALIMANTAN BARAT,15+,2013,Persentase Penduduk Buta Huruf
61001022321140,7.7,KALIMANTAN BARAT,15+,2014,Persentase Penduduk Buta Huruf
61001022321150,7.68,KALIMANTAN BARAT,15+,2015,Persentase Penduduk Buta Huruf
61001022321160,7.61,KALIMANTAN BARAT,15+,2016,Persentase Penduduk Buta Huruf
61001022321170,7.52,KALIMANTAN BARAT,15+,2017,Persentase Penduduk Buta Huruf
61001022321180,7.42,KALIMANTAN BARAT,15+,2018,Persentase Penduduk Buta Huruf
61001022321190,6.79,KALIMANTAN BARAT,15+,2019,Persentase Penduduk Buta Huruf
61001022321200,6.59,KALIMANTAN BARAT,15+,2020,Persentase Penduduk Buta Huruf
61001022321210,6.59,KALIMANTAN BARAT,15+,2021,Persentase Penduduk Buta Huruf
61001022331030,6.24,KALIMANTAN BARAT,15-44,2003,Persentase Penduduk Buta Huruf
61001022331040,4.85,KALIMANTAN BARAT,15-44,2004,Persentase Penduduk Buta Huruf
61001022331050,5.23,KALIMANTAN BARAT,15-44,2005,Persentase Penduduk Buta Huruf
61001022331060,4.69,KALIMANTAN BARAT,15-44,2006,Persentase Penduduk Buta Huruf
61001022331070,5.02,KALIMANTAN BARAT,15-44,2007,Persentase Penduduk Buta Huruf
61001022331080,3.78,KALIMANTAN BARAT,15-44,2008,Persentase Penduduk Buta Huruf
61001022331090,3.68,KALIMANTAN BARAT,15-44,2009,Persentase Penduduk Buta Huruf
61001022331100,3.29,KALIMANTAN BARAT,15-44,2010,Persentase Penduduk Buta Huruf
61001022331110,4.23,KALIMANTAN BARAT,15-44,2011,Persentase Penduduk Buta Huruf
61001022331120,3.11,KALIMANTAN BARAT,15-44,2012,Persentase Penduduk Buta Huruf
61001022331130,2.64,KALIMANTAN BARAT,15-44,2013,Persentase Penduduk Buta Huruf
61001022331140,2.06,KALIMANTAN BARAT,15-44,2014,Persentase Penduduk Buta Huruf
61001022331150,2.0,KALIMANTAN BARAT,15-44,2015,Persentase Penduduk Buta Huruf
61001022331160,1.88,KALIMANTAN BARAT,15-44,2016,Persentase Penduduk Buta Huruf
61001022331170,1.76,KALIMANTAN BARAT,15-44,2017,Persentase Penduduk Buta Huruf
61001022331180,1.63,KALIMANTAN BARAT,15-44,2018,Persentase Penduduk Buta Huruf
61001022331190,1.46,KALIMANTAN BARAT,15-44,2019,Persentase Penduduk Buta Huruf
61001022331200,1.58,KALIMANTAN BARAT,15-44,2020,Persentase Penduduk Buta Huruf
61001022331210,1.43,KALIMANTAN BARAT,15-44,2021,Persentase Penduduk Buta Huruf
61001022341030,31.0,KALIMANTAN BARAT,45+,2003,Persentase Penduduk Buta Huruf
61001022341040,32.21,KALIMANTAN BARAT,45+,2004,Persentase Penduduk Buta Huruf
61001022341050,31.8,KALIMANTAN BARAT,45+,2005,Persentase Penduduk Buta Huruf
61001022341060,27.71,KALIMANTAN BARAT,45+,2006,Persentase Penduduk Buta Huruf
61001022341070,24.22,KALIMANTAN BARAT,45+,2007,Persentase Penduduk Buta Huruf
61001022341080,29.83,KALIMANTAN BARAT,45+,2008,Persentase Penduduk Buta Huruf
61001022341090,26.42,KALIMANTAN BARAT,45+,2009,Persentase Penduduk Buta Huruf
61001022341100,25.46,KALIMANTAN BARAT,45+,2010,Persentase Penduduk Buta Huruf
61001022341110,25.24,KALIMANTAN BARAT,45+,2011,Persentase Penduduk Buta Huruf
61001022341120,24.33,KALIMANTAN BARAT,45+,2012,Persentase Penduduk Buta Huruf
61001022341130,23.16,KALIMANTAN BARAT,45+,2013,Persentase Penduduk Buta Huruf
61001022341140,21.18,KALIMANTAN BARAT,45+,2014,Persentase Penduduk Buta Huruf
61001022341150,20.78,KALIMANTAN BARAT,45+,2015,Persentase Penduduk Buta Huruf
61001022341160,20.43,KALIMANTAN BARAT,45+,2016,Persentase Penduduk Buta Huruf
61001022341170,20.2,KALIMANTAN BARAT,45+,2017,Persentase Penduduk Buta Huruf
61001022341180,19.7,KALIMANTAN BARAT,45+,2018,Persentase Penduduk Buta Huruf
61001022341190,17.8,KALIMANTAN BARAT,45+,2019,Persentase Penduduk Buta Huruf
61001022341200,16.75,KALIMANTAN BARAT,45+,2020,Persentase Penduduk Buta Huruf
61001022341210,16.47,KALIMANTAN BARAT,45+,2021,Persentase Penduduk Buta Huruf
62001022321030,3.84,KALIMANTAN TENGAH,15+,2003,Persentase Penduduk Buta Huruf
62001022321040,3.77,KALIMANTAN TENGAH,15+,2004,Persentase Penduduk Buta Huruf
62001022321050,2.5,KALIMANTAN TENGAH,15+,2005,Persentase Penduduk Buta Huruf
62001022321060,3.65,KALIMANTAN TENGAH,15+,2006,Persentase Penduduk Buta Huruf
62001022321070,3.36,KALIMANTAN TENGAH,15+,2007,Persentase Penduduk Buta Huruf
62001022321080,2.73,KALIMANTAN TENGAH,15+,2008,Persentase Penduduk Buta Huruf
62001022321090,2.61,KALIMANTAN TENGAH,15+,2009,Persentase Penduduk Buta Huruf
62001022321100,2.52,KALIMANTAN TENGAH,15+,2010,Persentase Penduduk Buta Huruf
62001022321110,3.34,KALIMANTAN TENGAH,15+,2011,Persentase Penduduk Buta Huruf
62001022321120,2.57,KALIMANTAN TENGAH,15+,2012,Persentase Penduduk Buta Huruf
62001022321130,2.07,KALIMANTAN TENGAH,15+,2013,Persentase Penduduk Buta Huruf
62001022321140,1.18,KALIMANTAN TENGAH,15+,2014,Persentase Penduduk Buta Huruf
62001022321150,1.12,KALIMANTAN TENGAH,15+,2015,Persentase Penduduk Buta Huruf
62001022321160,1.03,KALIMANTAN TENGAH,15+,2016,Persentase Penduduk Buta Huruf
62001022321170,0.92,KALIMANTAN TENGAH,15+,2017,Persentase Penduduk Buta Huruf
62001022321180,0.79,KALIMANTAN TENGAH,15+,2018,Persentase Penduduk Buta Huruf
62001022321190,0.78,KALIMANTAN TENGAH,15+,2019,Persentase Penduduk Buta Huruf
62001022321200,0.8,KALIMANTAN TENGAH,15+,2020,Persentase Penduduk Buta Huruf
62001022321210,0.9,KALIMANTAN TENGAH,15+,2021,Persentase Penduduk Buta Huruf
62001022331030,1.4,KALIMANTAN TENGAH,15-44,2003,Persentase Penduduk Buta Huruf
62001022331040,0.87,KALIMANTAN TENGAH,15-44,2004,Persentase Penduduk Buta Huruf
62001022331050,0.83,KALIMANTAN TENGAH,15-44,2005,Persentase Penduduk Buta Huruf
62001022331060,1.38,KALIMANTAN TENGAH,15-44,2006,Persentase Penduduk Buta Huruf
62001022331070,1.46,KALIMANTAN TENGAH,15-44,2007,Persentase Penduduk Buta Huruf
62001022331080,0.71,KALIMANTAN TENGAH,15-44,2008,Persentase Penduduk Buta Huruf
62001022331090,0.48,KALIMANTAN TENGAH,15-44,2009,Persentase Penduduk Buta Huruf
62001022331100,0.45,KALIMANTAN TENGAH,15-44,2010,Persentase Penduduk Buta Huruf
62001022331110,1.31,KALIMANTAN TENGAH,15-44,2011,Persentase Penduduk Buta Huruf
62001022331120,1.05,KALIMANTAN TENGAH,15-44,2012,Persentase Penduduk Buta Huruf
62001022331130,0.66,KALIMANTAN TENGAH,15-44,2013,Persentase Penduduk Buta Huruf
62001022331140,0.32,KALIMANTAN TENGAH,15-44,2014,Persentase Penduduk Buta Huruf
62001022331150,0.3,KALIMANTAN TENGAH,15-44,2015,Persentase Penduduk Buta Huruf
62001022331160,0.19,KALIMANTAN TENGAH,15-44,2016,Persentase Penduduk Buta Huruf
62001022331170,0.23,KALIMANTAN TENGAH,15-44,2017,Persentase Penduduk Buta Huruf
62001022331180,0.12,KALIMANTAN TENGAH,15-44,2018,Persentase Penduduk Buta Huruf
62001022331190,0.11,KALIMANTAN TENGAH,15-44,2019,Persentase Penduduk Buta Huruf
62001022331200,0.12,KALIMANTAN TENGAH,15-44,2020,Persentase Penduduk Buta Huruf
62001022331210,0.09,KALIMANTAN TENGAH,15-44,2021,Persentase Penduduk Buta Huruf
62001022341030,12.68,KALIMANTAN TENGAH,45+,2003,Persentase Penduduk Buta Huruf
62001022341040,13.76,KALIMANTAN TENGAH,45+,2004,Persentase Penduduk Buta Huruf
62001022341050,8.11,KALIMANTAN TENGAH,45+,2005,Persentase Penduduk Buta Huruf
62001022341060,10.74,KALIMANTAN TENGAH,45+,2006,Persentase Penduduk Buta Huruf
62001022341070,8.89,KALIMANTAN TENGAH,45+,2007,Persentase Penduduk Buta Huruf
62001022341080,8.33,KALIMANTAN TENGAH,45+,2008,Persentase Penduduk Buta Huruf
62001022341090,8.58,KALIMANTAN TENGAH,45+,2009,Persentase Penduduk Buta Huruf
62001022341100,8.54,KALIMANTAN TENGAH,45+,2010,Persentase Penduduk Buta Huruf
62001022341110,9.03,KALIMANTAN TENGAH,45+,2011,Persentase Penduduk Buta Huruf
62001022341120,6.84,KALIMANTAN TENGAH,45+,2012,Persentase Penduduk Buta Huruf
62001022341130,6.04,KALIMANTAN TENGAH,45+,2013,Persentase Penduduk Buta Huruf
62001022341140,3.56,KALIMANTAN TENGAH,45+,2014,Persentase Penduduk Buta Huruf
62001022341150,3.32,KALIMANTAN TENGAH,45+,2015,Persentase Penduduk Buta Huruf
62001022341160,3.19,KALIMANTAN TENGAH,45+,2016,Persentase Penduduk Buta Huruf
62001022341170,2.64,KALIMANTAN TENGAH,45+,2017,Persentase Penduduk Buta Huruf
62001022341180,2.4,KALIMANTAN TENGAH,45+,2018,Persentase Penduduk Buta Huruf
62001022341190,2.34,KALIMANTAN TENGAH,45+,2019,Persentase Penduduk Buta Huruf
62001022341200,2.33,KALIMANTAN TENGAH,45+,2020,Persentase Penduduk Buta Huruf
62001022341210,2.45,KALIMANTAN TENGAH,45+,2021,Persentase Penduduk Buta Huruf
63001022321030,6.47,KALIMANTAN SELATAN,15+,2003,Persentase Penduduk Buta Huruf
63001022321040,5.24,KALIMANTAN SELATAN,15+,2004,Persentase Penduduk Buta Huruf
63001022321050,5.53,KALIMANTAN SELATAN,15+,2005,Persentase Penduduk Buta Huruf
63001022321060,6.1,KALIMANTAN SELATAN,15+,2006,Persentase Penduduk Buta Huruf
63001022321070,5.95,KALIMANTAN SELATAN,15+,2007,Persentase Penduduk Buta Huruf
63001022321080,4.92,KALIMANTAN SELATAN,15+,2008,Persentase Penduduk Buta Huruf
63001022321090,4.59,KALIMANTAN SELATAN,15+,2009,Persentase Penduduk Buta Huruf
63001022321100,4.06,KALIMANTAN SELATAN,15+,2010,Persentase Penduduk Buta Huruf
63001022321110,4.54,KALIMANTAN SELATAN,15+,2011,Persentase Penduduk Buta Huruf
63001022321120,3.8,KALIMANTAN SELATAN,15+,2012,Persentase Penduduk Buta Huruf
63001022321130,2.96,KALIMANTAN SELATAN,15+,2013,Persentase Penduduk Buta Huruf
63001022321140,1.81,KALIMANTAN SELATAN,15+,2014,Persentase Penduduk Buta Huruf
63001022321150,1.79,KALIMANTAN SELATAN,15+,2015,Persentase Penduduk Buta Huruf
63001022321160,1.72,KALIMANTAN SELATAN,15+,2016,Persentase Penduduk Buta Huruf
63001022321170,1.6,KALIMANTAN SELATAN,15+,2017,Persentase Penduduk Buta Huruf
63001022321180,1.58,KALIMANTAN SELATAN,15+,2018,Persentase Penduduk Buta Huruf
63001022321190,1.5,KALIMANTAN SELATAN,15+,2019,Persentase Penduduk Buta Huruf
63001022321200,1.55,KALIMANTAN SELATAN,15+,2020,Persentase Penduduk Buta Huruf
63001022321210,1.73,KALIMANTAN SELATAN,15+,2021,Persentase Penduduk Buta Huruf
63001022331030,2.74,KALIMANTAN SELATAN,15-44,2003,Persentase Penduduk Buta Huruf
63001022331040,2.09,KALIMANTAN SELATAN,15-44,2004,Persentase Penduduk Buta Huruf
63001022331050,2.29,KALIMANTAN SELATAN,15-44,2005,Persentase Penduduk Buta Huruf
63001022331060,2.7,KALIMANTAN SELATAN,15-44,2006,Persentase Penduduk Buta Huruf
63001022331070,2.36,KALIMANTAN SELATAN,15-44,2007,Persentase Penduduk Buta Huruf
63001022331080,0.98,KALIMANTAN SELATAN,15-44,2008,Persentase Penduduk Buta Huruf
63001022331090,0.94,KALIMANTAN SELATAN,15-44,2009,Persentase Penduduk Buta Huruf
63001022331100,0.78,KALIMANTAN SELATAN,15-44,2010,Persentase Penduduk Buta Huruf
63001022331110,1.52,KALIMANTAN SELATAN,15-44,2011,Persentase Penduduk Buta Huruf
63001022331120,0.93,KALIMANTAN SELATAN,15-44,2012,Persentase Penduduk Buta Huruf
63001022331130,0.52,KALIMANTAN SELATAN,15-44,2013,Persentase Penduduk Buta Huruf
63001022331140,0.28,KALIMANTAN SELATAN,15-44,2014,Persentase Penduduk Buta Huruf
63001022331150,0.19,KALIMANTAN SELATAN,15-44,2015,Persentase Penduduk Buta Huruf
63001022331160,0.11,KALIMANTAN SELATAN,15-44,2016,Persentase Penduduk Buta Huruf
63001022331170,0.15,KALIMANTAN SELATAN,15-44,2017,Persentase Penduduk Buta Huruf
63001022331180,0.17,KALIMANTAN SELATAN,15-44,2018,Persentase Penduduk Buta Huruf
63001022331190,0.15,KALIMANTAN SELATAN,15-44,2019,Persentase Penduduk Buta Huruf
63001022331200,0.17,KALIMANTAN SELATAN,15-44,2020,Persentase Penduduk Buta Huruf
63001022331210,0.15,KALIMANTAN SELATAN,15-44,2021,Persentase Penduduk Buta Huruf
63001022341030,17.23,KALIMANTAN SELATAN,45+,2003,Persentase Penduduk Buta Huruf
63001022341040,14.36,KALIMANTAN SELATAN,45+,2004,Persentase Penduduk Buta Huruf
63001022341050,14.45,KALIMANTAN SELATAN,45+,2005,Persentase Penduduk Buta Huruf
63001022341060,14.85,KALIMANTAN SELATAN,45+,2006,Persentase Penduduk Buta Huruf
63001022341070,15.22,KALIMANTAN SELATAN,45+,2007,Persentase Penduduk Buta Huruf
