id,values,area,jenjang,tahun,data_title
5300145511701160,120.42,NUSA TENGGARA TIMUR,SMP/MTS/SEDERAJAT,2016,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
5300145511701170,112.43,NUSA TENGGARA TIMUR,SMP/MTS/SEDERAJAT,2017,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
5300145511701180,107.35,NUSA TENGGARA TIMUR,SMP/MTS/SEDERAJAT,2018,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
5300145511701190,111.66,NUSA TENGGARA TIMUR,SMP/MTS/SEDERAJAT,2019,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
5300145511701200,105.59,NUSA TENGGARA TIMUR,SMP/MTS/SEDERAJAT,2020,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
5300145511701210,108.23,NUSA TENGGARA TIMUR,SMP/MTS/SEDERAJAT,2021,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
5300145511701220,106.64,NUSA TENGGARA TIMUR,SMP/MTS/SEDERAJAT,2022,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
5300145511711150,114.91,NUSA TENGGARA TIMUR,SMA/SMK/MA/SEDERAJAT,2015,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
5300145511711160,113.89,NUSA TENGGARA TIMUR,SMA/SMK/MA/SEDERAJAT,2016,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
5300145511711170,118.83,NUSA TENGGARA TIMUR,SMA/SMK/MA/SEDERAJAT,2017,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
5300145511711180,116.53,NUSA TENGGARA TIMUR,SMA/SMK/MA/SEDERAJAT,2018,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
5300145511711190,114.38,NUSA TENGGARA TIMUR,SMA/SMK/MA/SEDERAJAT,2019,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
5300145511711200,124.46,NUSA TENGGARA TIMUR,SMA/SMK/MA/SEDERAJAT,2020,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
5300145511711210,123.74,NUSA TENGGARA TIMUR,SMA/SMK/MA/SEDERAJAT,2021,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
5300145511711220,121.09,NUSA TENGGARA TIMUR,SMA/SMK/MA/SEDERAJAT,2022,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
5300145511721210,144.09,NUSA TENGGARA TIMUR,PERGURUAN TINGGI,2021,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
5300145511721220,126.13,NUSA TENGGARA TIMUR,PERGURUAN TINGGI,2022,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6100145511691150,103.18,KALIMANTAN BARAT,SD/MI/SEDERAJAT,2015,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6100145511691160,100.9,KALIMANTAN BARAT,SD/MI/SEDERAJAT,2016,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6100145511691170,99.76,KALIMANTAN BARAT,SD/MI/SEDERAJAT,2017,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6100145511691180,99.65,KALIMANTAN BARAT,SD/MI/SEDERAJAT,2018,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6100145511691190,99.7,KALIMANTAN BARAT,SD/MI/SEDERAJAT,2019,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6100145511691200,100.22,KALIMANTAN BARAT,SD/MI/SEDERAJAT,2020,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6100145511691210,99.32,KALIMANTAN BARAT,SD/MI/SEDERAJAT,2021,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6100145511691220,100.09,KALIMANTAN BARAT,SD/MI/SEDERAJAT,2022,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6100145511701150,115.83,KALIMANTAN BARAT,SMP/MTS/SEDERAJAT,2015,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6100145511701160,101.11,KALIMANTAN BARAT,SMP/MTS/SEDERAJAT,2016,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6100145511701170,109.2,KALIMANTAN BARAT,SMP/MTS/SEDERAJAT,2017,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6100145511701180,100.18,KALIMANTAN BARAT,SMP/MTS/SEDERAJAT,2018,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6100145511701190,101.2,KALIMANTAN BARAT,SMP/MTS/SEDERAJAT,2019,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6100145511701200,104.92,KALIMANTAN BARAT,SMP/MTS/SEDERAJAT,2020,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6100145511701210,106.64,KALIMANTAN BARAT,SMP/MTS/SEDERAJAT,2021,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6100145511701220,109.04,KALIMANTAN BARAT,SMP/MTS/SEDERAJAT,2022,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6100145511711150,123.74,KALIMANTAN BARAT,SMA/SMK/MA/SEDERAJAT,2015,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6100145511711160,106.53,KALIMANTAN BARAT,SMA/SMK/MA/SEDERAJAT,2016,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6100145511711170,112.81,KALIMANTAN BARAT,SMA/SMK/MA/SEDERAJAT,2017,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6100145511711180,110.31,KALIMANTAN BARAT,SMA/SMK/MA/SEDERAJAT,2018,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6100145511711190,102.61,KALIMANTAN BARAT,SMA/SMK/MA/SEDERAJAT,2019,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6100145511711200,115.36,KALIMANTAN BARAT,SMA/SMK/MA/SEDERAJAT,2020,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6100145511711210,106.01,KALIMANTAN BARAT,SMA/SMK/MA/SEDERAJAT,2021,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6100145511711220,103.9,KALIMANTAN BARAT,SMA/SMK/MA/SEDERAJAT,2022,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6100145511721210,116.35,KALIMANTAN BARAT,PERGURUAN TINGGI,2021,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6100145511721220,174.46,KALIMANTAN BARAT,PERGURUAN TINGGI,2022,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6200145511691150,100.93,KALIMANTAN TENGAH,SD/MI/SEDERAJAT,2015,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6200145511691160,99.65,KALIMANTAN TENGAH,SD/MI/SEDERAJAT,2016,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6200145511691170,99.53,KALIMANTAN TENGAH,SD/MI/SEDERAJAT,2017,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6200145511691180,99.91,KALIMANTAN TENGAH,SD/MI/SEDERAJAT,2018,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6200145511691190,99.78,KALIMANTAN TENGAH,SD/MI/SEDERAJAT,2019,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6200145511691200,100.14,KALIMANTAN TENGAH,SD/MI/SEDERAJAT,2020,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6200145511691210,100.01,KALIMANTAN TENGAH,SD/MI/SEDERAJAT,2021,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6200145511691220,99.42,KALIMANTAN TENGAH,SD/MI/SEDERAJAT,2022,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6200145511701150,110.32,KALIMANTAN TENGAH,SMP/MTS/SEDERAJAT,2015,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6200145511701160,107.32,KALIMANTAN TENGAH,SMP/MTS/SEDERAJAT,2016,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6200145511701170,101.23,KALIMANTAN TENGAH,SMP/MTS/SEDERAJAT,2017,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6200145511701180,107.08,KALIMANTAN TENGAH,SMP/MTS/SEDERAJAT,2018,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6200145511701190,101.22,KALIMANTAN TENGAH,SMP/MTS/SEDERAJAT,2019,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6200145511701200,99.6,KALIMANTAN TENGAH,SMP/MTS/SEDERAJAT,2020,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6200145511701210,101.86,KALIMANTAN TENGAH,SMP/MTS/SEDERAJAT,2021,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6200145511701220,106.29,KALIMANTAN TENGAH,SMP/MTS/SEDERAJAT,2022,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6200145511711150,114.72,KALIMANTAN TENGAH,SMA/SMK/MA/SEDERAJAT,2015,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6200145511711160,104.54,KALIMANTAN TENGAH,SMA/SMK/MA/SEDERAJAT,2016,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6200145511711170,99.94,KALIMANTAN TENGAH,SMA/SMK/MA/SEDERAJAT,2017,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6200145511711180,109.27,KALIMANTAN TENGAH,SMA/SMK/MA/SEDERAJAT,2018,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6200145511711190,103.0,KALIMANTAN TENGAH,SMA/SMK/MA/SEDERAJAT,2019,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6200145511711200,100.34,KALIMANTAN TENGAH,SMA/SMK/MA/SEDERAJAT,2020,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6200145511711210,96.22,KALIMANTAN TENGAH,SMA/SMK/MA/SEDERAJAT,2021,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6200145511711220,100.27,KALIMANTAN TENGAH,SMA/SMK/MA/SEDERAJAT,2022,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6200145511721210,99.06,KALIMANTAN TENGAH,PERGURUAN TINGGI,2021,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6200145511721220,122.58,KALIMANTAN TENGAH,PERGURUAN TINGGI,2022,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6300145511691150,102.83,KALIMANTAN SELATAN,SD/MI/SEDERAJAT,2015,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6300145511691160,98.63,KALIMANTAN SELATAN,SD/MI/SEDERAJAT,2016,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6300145511691170,99.74,KALIMANTAN SELATAN,SD/MI/SEDERAJAT,2017,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6300145511691180,98.78,KALIMANTAN SELATAN,SD/MI/SEDERAJAT,2018,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6300145511691190,99.7,KALIMANTAN SELATAN,SD/MI/SEDERAJAT,2019,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6300145511691200,100.24,KALIMANTAN SELATAN,SD/MI/SEDERAJAT,2020,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6300145511691210,100.65,KALIMANTAN SELATAN,SD/MI/SEDERAJAT,2021,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6300145511691220,100.46,KALIMANTAN SELATAN,SD/MI/SEDERAJAT,2022,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6300145511701150,107.06,KALIMANTAN SELATAN,SMP/MTS/SEDERAJAT,2015,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6300145511701160,112.05,KALIMANTAN SELATAN,SMP/MTS/SEDERAJAT,2016,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6300145511701170,100.88,KALIMANTAN SELATAN,SMP/MTS/SEDERAJAT,2017,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6300145511701180,101.2,KALIMANTAN SELATAN,SMP/MTS/SEDERAJAT,2018,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6300145511701190,102.24,KALIMANTAN SELATAN,SMP/MTS/SEDERAJAT,2019,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6300145511701200,103.95,KALIMANTAN SELATAN,SMP/MTS/SEDERAJAT,2020,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6300145511701210,98.39,KALIMANTAN SELATAN,SMP/MTS/SEDERAJAT,2021,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6300145511701220,104.21,KALIMANTAN SELATAN,SMP/MTS/SEDERAJAT,2022,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6300145511711150,110.98,KALIMANTAN SELATAN,SMA/SMK/MA/SEDERAJAT,2015,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6300145511711160,113.55,KALIMANTAN SELATAN,SMA/SMK/MA/SEDERAJAT,2016,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6300145511711170,97.04,KALIMANTAN SELATAN,SMA/SMK/MA/SEDERAJAT,2017,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6300145511711180,102.31,KALIMANTAN SELATAN,SMA/SMK/MA/SEDERAJAT,2018,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6300145511711190,101.65,KALIMANTAN SELATAN,SMA/SMK/MA/SEDERAJAT,2019,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6300145511711200,101.34,KALIMANTAN SELATAN,SMA/SMK/MA/SEDERAJAT,2020,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6300145511711210,103.36,KALIMANTAN SELATAN,SMA/SMK/MA/SEDERAJAT,2021,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6300145511711220,103.74,KALIMANTAN SELATAN,SMA/SMK/MA/SEDERAJAT,2022,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6300145511721210,115.06,KALIMANTAN SELATAN,PERGURUAN TINGGI,2021,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6300145511721220,125.4,KALIMANTAN SELATAN,PERGURUAN TINGGI,2022,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6400145511691150,96.37,KALIMANTAN TIMUR,SD/MI/SEDERAJAT,2015,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6400145511691160,99.36,KALIMANTAN TIMUR,SD/MI/SEDERAJAT,2016,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6400145511691170,99.8,KALIMANTAN TIMUR,SD/MI/SEDERAJAT,2017,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6400145511691180,100.13,KALIMANTAN TIMUR,SD/MI/SEDERAJAT,2018,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6400145511691190,100.57,KALIMANTAN TIMUR,SD/MI/SEDERAJAT,2019,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6400145511691200,99.95,KALIMANTAN TIMUR,SD/MI/SEDERAJAT,2020,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6400145511691210,100.25,KALIMANTAN TIMUR,SD/MI/SEDERAJAT,2021,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6400145511691220,99.34,KALIMANTAN TIMUR,SD/MI/SEDERAJAT,2022,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6400145511701150,94.82,KALIMANTAN TIMUR,SMP/MTS/SEDERAJAT,2015,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6400145511701160,100.75,KALIMANTAN TIMUR,SMP/MTS/SEDERAJAT,2016,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6400145511701170,100.3,KALIMANTAN TIMUR,SMP/MTS/SEDERAJAT,2017,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6400145511701180,95.41,KALIMANTAN TIMUR,SMP/MTS/SEDERAJAT,2018,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6400145511701190,98.1,KALIMANTAN TIMUR,SMP/MTS/SEDERAJAT,2019,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6400145511701200,100.98,KALIMANTAN TIMUR,SMP/MTS/SEDERAJAT,2020,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6400145511701210,97.9,KALIMANTAN TIMUR,SMP/MTS/SEDERAJAT,2021,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6400145511701220,100.71,KALIMANTAN TIMUR,SMP/MTS/SEDERAJAT,2022,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6400145511711150,117.0,KALIMANTAN TIMUR,SMA/SMK/MA/SEDERAJAT,2015,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6400145511711160,95.15,KALIMANTAN TIMUR,SMA/SMK/MA/SEDERAJAT,2016,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6400145511711170,96.6,KALIMANTAN TIMUR,SMA/SMK/MA/SEDERAJAT,2017,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6400145511711180,106.42,KALIMANTAN TIMUR,SMA/SMK/MA/SEDERAJAT,2018,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6400145511711190,100.85,KALIMANTAN TIMUR,SMA/SMK/MA/SEDERAJAT,2019,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6400145511711200,112.3,KALIMANTAN TIMUR,SMA/SMK/MA/SEDERAJAT,2020,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6400145511711210,89.27,KALIMANTAN TIMUR,SMA/SMK/MA/SEDERAJAT,2021,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6400145511711220,103.17,KALIMANTAN TIMUR,SMA/SMK/MA/SEDERAJAT,2022,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6400145511721210,115.4,KALIMANTAN TIMUR,PERGURUAN TINGGI,2021,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6400145511721220,124.13,KALIMANTAN TIMUR,PERGURUAN TINGGI,2022,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6500145511691150,99.1,KALIMANTAN UTARA,SD/MI/SEDERAJAT,2015,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6500145511691160,99.78,KALIMANTAN UTARA,SD/MI/SEDERAJAT,2016,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6500145511691170,101.95,KALIMANTAN UTARA,SD/MI/SEDERAJAT,2017,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6500145511691180,99.11,KALIMANTAN UTARA,SD/MI/SEDERAJAT,2018,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6500145511691190,95.8,KALIMANTAN UTARA,SD/MI/SEDERAJAT,2019,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6500145511691200,99.19,KALIMANTAN UTARA,SD/MI/SEDERAJAT,2020,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6500145511691210,97.7,KALIMANTAN UTARA,SD/MI/SEDERAJAT,2021,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6500145511691220,101.58,KALIMANTAN UTARA,SD/MI/SEDERAJAT,2022,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6500145511701150,109.38,KALIMANTAN UTARA,SMP/MTS/SEDERAJAT,2015,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6500145511701160,102.62,KALIMANTAN UTARA,SMP/MTS/SEDERAJAT,2016,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6500145511701170,98.44,KALIMANTAN UTARA,SMP/MTS/SEDERAJAT,2017,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6500145511701180,97.05,KALIMANTAN UTARA,SMP/MTS/SEDERAJAT,2018,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6500145511701190,106.09,KALIMANTAN UTARA,SMP/MTS/SEDERAJAT,2019,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6500145511701200,97.69,KALIMANTAN UTARA,SMP/MTS/SEDERAJAT,2020,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6500145511701210,101.59,KALIMANTAN UTARA,SMP/MTS/SEDERAJAT,2021,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6500145511701220,92.24,KALIMANTAN UTARA,SMP/MTS/SEDERAJAT,2022,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6500145511711150,81.68,KALIMANTAN UTARA,SMA/SMK/MA/SEDERAJAT,2015,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6500145511711160,97.98,KALIMANTAN UTARA,SMA/SMK/MA/SEDERAJAT,2016,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6500145511711170,101.24,KALIMANTAN UTARA,SMA/SMK/MA/SEDERAJAT,2017,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6500145511711180,104.2,KALIMANTAN UTARA,SMA/SMK/MA/SEDERAJAT,2018,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6500145511711190,107.22,KALIMANTAN UTARA,SMA/SMK/MA/SEDERAJAT,2019,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6500145511711200,95.13,KALIMANTAN UTARA,SMA/SMK/MA/SEDERAJAT,2020,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6500145511711210,107.43,KALIMANTAN UTARA,SMA/SMK/MA/SEDERAJAT,2021,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6500145511711220,109.89,KALIMANTAN UTARA,SMA/SMK/MA/SEDERAJAT,2022,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6500145511721210,90.5,KALIMANTAN UTARA,PERGURUAN TINGGI,2021,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
6500145511721220,147.16,KALIMANTAN UTARA,PERGURUAN TINGGI,2022,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
7100145511691150,101.03,SULAWESI UTARA,SD/MI/SEDERAJAT,2015,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
7100145511691160,99.99,SULAWESI UTARA,SD/MI/SEDERAJAT,2016,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
7100145511691170,99.32,SULAWESI UTARA,SD/MI/SEDERAJAT,2017,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
7100145511691180,100.04,SULAWESI UTARA,SD/MI/SEDERAJAT,2018,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
7100145511691190,99.07,SULAWESI UTARA,SD/MI/SEDERAJAT,2019,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
7100145511691200,98.28,SULAWESI UTARA,SD/MI/SEDERAJAT,2020,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
7100145511691210,100.35,SULAWESI UTARA,SD/MI/SEDERAJAT,2021,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
7100145511691220,102.32,SULAWESI UTARA,SD/MI/SEDERAJAT,2022,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
7100145511701150,107.97,SULAWESI UTARA,SMP/MTS/SEDERAJAT,2015,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
7100145511701160,112.31,SULAWESI UTARA,SMP/MTS/SEDERAJAT,2016,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
7100145511701170,99.22,SULAWESI UTARA,SMP/MTS/SEDERAJAT,2017,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
7100145511701180,108.05,SULAWESI UTARA,SMP/MTS/SEDERAJAT,2018,Rasio Angka Partisipasi Murni (APM) Perempuan/Laki-Laki Menurut Provinsi
